Unnamed: 0.1,Unnamed: 0,topic_id,topic,country,keyword,period
,,1880-1890_elec_es_7,"['hijo', 'hija', 'blanco', 'dama', 'niño', 'testigo', 'señora', 'padre', 'carrera', 'casa']",es,elec,1880-1890
,,1880-1890_elec_es_8,"['mujer', 'muerto', 'volver', 'rostro', 'santo', 'reloj', 'casa', 'puerta', 'morir', 'llamar']",es,elec,1880-1890
,,1880-1890_elec_es_9,"['rayo', 'aire', 'color', 'vibración', 'indio', 'nota', 'agua', 'peso', 'sonido', 'teléfono']",es,elec,1880-1890
,,1880-1890_elec_es_10,"['país', 'interés', 'español', 'entrar', 'ejército', 'artículo', 'derecho', 'república', 'dirigir', 'llamado']",es,elec,1880-1890
,,1880-1890_elec_es_11,"['imán', 'máquina', 'éter', 'pila', 'eléctrico', 'alambre', 'hilo', 'corriente', 'hierro', 'líquido']",es,elec,1880-1890
,,1880-1890_elec_es_12,"['sociedad', 'médico', 'caja', 'enfermo', 'principal', 'enfermedad', 'central', 'madrid', 'tema', 'millón']",es,elec,1880-1890
,,1880-1890_elec_es_13,"['libro', 'obra', 'drama', 'alma', 'poeta', 'novela', 'arte', 'escribir', 'viejo', 'ojo']",es,elec,1880-1890
,,1880-1890_elec_es_14,"['cometa', 'magnético', 'tierra', 'hélice', 'corriente', 'astro', 'polo', 'pelota', 'folk', 'lore']",es,elec,1880-1890
,,1880-1890_elec_es_15,"['peral', 'submarino', 'barco', 'acumulador', 'prueba', 'popa', 'velocidad', 'ópera', 'torre', 'avanzadilla']",es,elec,1880-1890
,,1880-1890_elec_es_16,"['toro', 'corrida', 'perro', 'maestro', 'pabellón', 'silla', 'jaime', 'coche', 'superintendente', 'caballo']",es,elec,1880-1890
,,1880-1890_elec_es_17,"['cuestión', 'ción', 'cargo', 'orden', 'corte', 'principio', 'duque', 'periódico', 'colega', 'senador']",es,elec,1880-1890
,,1880-1890_elec_es_18,"['pueblo', 'ciencia', 'historia', 'democracia', 'papa', 'revolución', 'social', 'siglo', 'antiguo', 'iglesia']",es,elec,1880-1890
,,1880-1890_elec_es_19,"['pasar', 'cosa', 'perder', 'parecer', 'lector', 'vida', 'vivir', 'hablar', 'gente', 'sentido']",es,elec,1880-1890
,,1880-1890_elec_es_20,"['exposición', 'sobrar', 'ciudad', 'producir', 'saber', 'carbón', 'paso', 'palacio', 'eléctrico', 'vapor']",es,elec,1880-1890
,,1880-1890_elec_es_21,"['comisión', 'noche', 'proyecto', 'reforma', 'asunto', 'dar', 'emperador', 'anunciar', 'actual', 'resultar']",es,elec,1880-1890
,,1880-1890_elec_es_22,"['inglés', 'londres', 'parís', 'gobierno', 'periódico', 'rusia', 'volapuk', 'principe', 'buque', 'alemania']",es,elec,1880-1890
,,1890-1900_elec_es_0,"['pesetas', 'soldado', 'real', 'vino', 'ídem', 'céntimo', 'sueldo', 'kilo', 'gasto', 'cruz']",es,elec,1890-1900
,,1890-1900_elec_es_1,"['pueblo', 'palabra', 'hablar', 'pasar', 'ser', 'poder', 'dejar', 'caso', 'bajar', 'dinero']",es,elec,1890-1900
,,1890-1900_elec_es_2,"['ayer', 'comisión', 'gobierno', 'señor', 'presidente', 'civil', 'sesión', 'gobernador', 'ministerio', 'marqués']",es,elec,1890-1900
,,1890-1900_elec_es_3,"['mundo', 'querer', 'idea', 'cosa', 'tierra', 'llegar', 'venir', 'mano', 'llamar', 'decir']",es,elec,1890-1900
,,1890-1900_elec_es_4,"['obra', 'francés', 'teatro', 'toro', 'muerto', 'inglés', 'visitar', 'rico', 'hallar', 'escena']",es,elec,1890-1900
,,1890-1900_elec_es_5,"['caer', 'calle', 'puerta', 'caballo', 'niño', 'hora', 'casa', 'salir', 'fuego', 'madre']",es,elec,1890-1900
,,1890-1900_elec_es_6,"['precinto', 'litro', 'azúcar', 'etiqueta', 'bidoncito', 'mineral', 'lámpara', 'incandescencia', 'producto', 'precintado']",es,elec,1890-1900
,,1890-1900_elec_es_7,"['ministro', 'noticia', 'noche', 'partido', 'mañana', 'anoche', 'guerra', 'acto', 'consejo', 'orden']",es,elec,1890-1900
,,1890-1900_elec_es_8,"['enfermedad', 'piel', 'especialista', 'ozono', 'tratamiento', 'matriz', 'estómago', 'melón', 'consulta', 'médico']",es,elec,1890-1900
,,1890-1900_elec_es_9,"['amor', 'libro', 'arte', 'mujer', 'autor', 'alma', 'corazón', 'obra', 'ojo', 'mirar']",es,elec,1890-1900
,,1890-1900_elec_es_10,"['eléctrico', 'hilo', 'corriente', 'rayo', 'vibración', 'éter', 'unidad', 'aire', 'dinamo', 'metal']",es,elec,1890-1900
,,1890-1900_elec_es_11,"['trabajo', 'nación', 'barco', 'obtener', 'industria', 'peral', 'comprender', 'producto', 'estudio', 'enseñanza']",es,elec,1890-1900
,,1890-1900_elec_es_12,"['ciencia', 'problema', 'cuerpo', 'ejemplo', 'siglo', 'forma', 'aire', 'temperatura', 'fuerza', 'agua']",es,elec,1890-1900
,,1890-1900_elec_es_13,"['hernia', 'peligro', 'curar', 'operación', 'energía', 'resorte', 'sutura', 'descuido', 'plano', 'taponamiento']",es,elec,1890-1900
,,1890-1900_elec_es_14,"['pta', 'vender', 'precio', 'barato', 'venta', 'mueble', 'farmacia', 'madrid', 'casa', 'pral']",es,elec,1890-1900
,,1890-1900_elec_es_15,"['puerto', 'derecho', 'isla', 'corresponsal', 'llegar', 'autoridad', 'fiscal', 'personal', 'estación', 'tren']",es,elec,1890-1900
,,1890-1900_elec_es_16,"['presupuesto', 'impuesto', 'hacienda', 'banco', 'tesoro', 'administración', 'pago', 'deuda', 'interés', 'billete']",es,elec,1890-1900
,,1890-1900_elec_es_17,"['josé', 'ídem', 'juan', 'antonio', 'garcía', 'manuel', 'doña', 'francisco', 'domingo', 'maría']",es,elec,1890-1900
,,1910-1920_elec_es_0,"['ministro', 'gobierno', 'señor', 'ción', 'consejo', 'proyecto', 'españa', 'español', 'haber', 'decreto']",es,elec,1910-1920
,,1910-1920_elec_es_1,"['diputado', 'presidente', 'político', 'declarar', 'comité', 'liberal', 'voto', 'partido', 'hablar', 'jefe']",es,elec,1910-1920
,,1910-1920_elec_es_2,"['vida', 'ver', 'hombre', 'ferrer', 'ciencia', 'tierra', 'vivir', 'movimiento', 'espíritu', 'materia']",es,elec,1910-1920
,,1910-1920_elec_es_3,"['salón', 'niño', 'obra', 'mujer', 'teatro', 'amor', 'joven', 'sala', 'padre', 'artístico']",es,elec,1910-1920
,,1910-1920_elec_es_4,"['pta', 'vendo', 'tiendar', 'pesetas', 'radium', 'precio', 'endo', 'ompro', 'piel', 'curación']",es,elec,1910-1920
,,1910-1920_elec_es_5,"['alemán', 'enemigo', 'tropa', 'noche', 'inglés', 'oficial', 'buque', 'frente', 'ruso', 'ataque']",es,elec,1910-1920
,,1910-1920_elec_es_6,"['calle', 'casa', 'santo', 'domicilio', 'socorro', 'plaza', 'juzgado', 'hospital', 'paseo', 'señora']",es,elec,1910-1920
,,1910-1920_elec_es_7,"['ídem', 'medio', 'doña', 'josé', 'serie', 'cuarto', 'escuela', 'celebrar', 'acto', 'sección']",es,elec,1910-1920
,,1910-1920_elec_es_8,"['cuyo', 'municipal', 'carbón', 'eléctrico', 'alumbrado', 'alcalde', 'condición', 'ilustre', 'cuerpo', 'director']",es,elec,1910-1920
,,1910-1920_elec_es_9,"['impuesto', 'millón', 'terreno', 'compañía', 'negocio', 'pesetas', 'municipio', 'valor', 'aumento', 'consumo']",es,elec,1910-1920
,,1910-1920_elec_es_10,"['huelga', 'obrero', 'civil', 'guardia', 'gobernador', 'conflicto', 'grupo', 'noche', 'fábrica', 'patrono']",es,elec,1910-1920
,,1920-1930_elec_es_0,"['átomo', 'ojo', 'mujer', 'vivir', 'electrón', 'hombre', 'perro', 'alma', 'amor', 'cosa']",es,elec,1920-1930
,,1920-1930_elec_es_1,"['medio', 'cuarto', 'media', 'comedia', 'éxito', 'teatro', 'orquesta', 'película', 'estreno', 'cómico']",es,elec,1920-1930
,,1920-1930_elec_es_2,"['doña', 'salón', 'duque', 'hotel', 'casa', 'artista', 'arte', 'ciudad', 'embajador', 'banda']",es,elec,1920-1930
,,1920-1930_elec_es_3,"['toro', 'faena', 'muleta', 'corrida', 'torero', 'torear', 'oreja', 'bicho', 'estocada', 'pinchazo']",es,elec,1920-1930
,,1920-1930_elec_es_4,"['vida', 'problema', 'elemento', 'conocer', 'realidad', 'ver', 'mente', 'querer', 'cuyo', 'principio']",es,elec,1920-1930
,,1920-1930_elec_es_5,"['gobierno', 'consejo', 'ministro', 'presidente', 'comisión', 'país', 'comité', 'conferencia', 'congreso', 'nación']",es,elec,1920-1930
,,1920-1930_elec_es_6,"['hacer', 'teatro', 'poner', 'hecho', 'carta', 'auto', 'saber', 'asunto', 'prisión', 'cosa']",es,elec,1920-1930
,,1920-1930_elec_es_7,"['doctor', 'reina', 'director', 'hija', 'academia', 'real', 'médico', 'señora', 'universidad', 'niño']",es,elec,1920-1930
,,1920-1930_elec_es_8,"['decreto', 'haber', 'necesario', 'ción', 'presupuesto', 'gasto', 'caso', 'artículo', 'obra', 'proyecto']",es,elec,1920-1930
,,1920-1930_elec_es_9,"['calle', 'guardia', 'año', 'vecino', 'grave', 'cadáver', 'herido', 'herida', 'sufrir', 'suceso']",es,elec,1920-1930
,,1920-1930_elec_es_10,"['huelga', 'obrero', 'quie', 'conflicto', 'civil', 'policía', 'diel', 'patrono', 'ministro', 'sindicato']",es,elec,1920-1930
,,1920-1930_elec_es_11,"['mueble', 'vendo', 'precio', 'alhaja', 'cama', 'imparcial', 'peseta', 'teléfono', 'victoria', 'preciado']",es,elec,1920-1930
,,1920-1930_elec_es_12,"['sociedad', 'oficial', 'pesetas', 'número', 'mercado', 'producción', 'abril', 'pago', 'industria', 'banco']",es,elec,1920-1930
,,1920-1930_elec_es_13,"['cuerpo', 'sistema', 'tierra', 'fuerza', 'ciencia', 'espíritu', 'moderno', 'fenómeno', 'producir', 'mundo']",es,elec,1920-1930
,,1920-1930_elec_es_14,"['visitar', 'civil', 'automóvil', 'puerto', 'coronel', 'gobernador', 'teniente', 'capitán', 'mañana', 'general']",es,elec,1920-1930
,,1920-1930_elec_es_15,"['garcía', 'calle', 'lópez', 'lesión', 'josé', 'antonio', 'francisco', 'pérez', 'martínez', 'gonzález']",es,elec,1920-1930
,,1920-1930_elec_es_16,"['agua', 'temporal', 'aviador', 'pueblo', 'tren', 'vuelo', 'daño', 'avión', 'lluvia', 'enorme']",es,elec,1920-1930
,,1920-1930_elec_es_17,"['profesora', 'matriz', 'sífilis', 'piel', 'curación', 'pta', 'embarazado', 'pie', 'esquina', 'venéreo']",es,elec,1920-1930
,,1920-1930_elec_es_18,"['partido', 'equipo', 'premio', 'azul', 'vencer', 'jugar', 'metro', 'ganar', 'ganador', 'montado']",es,elec,1920-1930
,,1920-1930_elec_es_19,"['escuela', 'industrial', 'superior', 'enseñanza', 'técnico', 'conceder', 'grado', 'clase', 'junta', 'recurso']",es,elec,1920-1930
,,1920-1930_elec_es_20,"['kilo', 'orquesta', 'radio', 'onda', 'señorita', 'antena', 'docena', 'manojo', 'ciento', 'ibérico']",es,elec,1920-1930
,,1920-1930_elec_es_21,"['ídem', 'corriente', 'acción', 'doble', 'serie', 'cédula', 'explosivo', 'norte', 'cambio', 'banco']",es,elec,1920-1930
,,1920-1930_elec_es_22,"['curso', 'avila', 'preferido', 'asignatura', 'lámpara', 'establecimiento', 'mitad', 'químico', 'libro', 'química']",es,elec,1920-1930
,,1860-1870_telegraph_es_0,"['toro', 'baño', 'profesor', 'caer', 'ganar', 'revista', 'malo', 'altura', 'género', 'detener']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_1,"['voluntario', 'ayuntamiento', 'valencia', 'regente', 'gobernador', 'barcelona', 'batallón', 'tarragona', 'brigadier', 'milicia']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_2,"['nación', 'esperanza', 'párrafo', 'duda', 'suceder', 'ministerial', 'idea', 'ocasión', 'dio', 'política']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_3,"['provisional', 'cádiz', 'quinta', 'comité', 'carlos', 'junta', 'revolución', 'isabel', 'culto', 'prestar']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_4,"['republicano', 'constitución', 'revolución', 'monarquía', 'monárquico', 'asamblea', 'libertad', 'partido', 'votar', 'voto']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_5,"['mujer', 'concilio', 'pie', 'representar', 'carruaje', 'fuego', 'parisis', 'amor', 'octavio', 'genoveva']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_6,"['habana', 'buque', 'cuba', 'americano', 'vapor', 'cubano', 'santiago', 'cónsul', 'isla', 'insurgente']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_7,"['teatro', 'ídem', 'calle', 'comedia', 'titulado', 'escena', 'circo', 'señora', 'baile', 'acto']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_8,"['perú', 'combate', 'chile', 'ecuador', 'negro', 'miramon', 'aliado', 'dollars', 'rayo', 'colombia']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_9,"['comandante', 'cazador', 'cuartel', 'madrugada', 'artillería', 'cádiz', 'infanteer', 'teniente', 'barrio', 'cataluña']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_10,"['tribunal', 'juez', 'ministerio', 'noviembre', 'enero', 'fiscal', 'sala', 'diciembre', 'matrimonio', 'municipal']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_11,"['marido', 'tierra', 'atrevir', 'decir él', 'indiferencia', 'balance', 'perdonar', 'atravesar', 'prenda', 'modesto']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_12,"['carlista', 'partida', 'republicano', 'insurrecto', 'rebelde', 'columna', 'arma', 'insurrección', 'fuego', 'tropa']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_13,"['millón', 'cambio', 'desaparecer', 'camino', 'contribución', 'línea', 'censura', 'hecho', 'cia', 'subir']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_14,"['italiano', 'garibaldi', 'pontificio', 'italia', 'romano', 'roma', 'méjico', 'maximiliano', 'garibaldino', 'extranjero']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_15,"['presupuesto', 'deuda', 'personal', 'servicio', 'gasto', 'crédito', 'administración', 'banco', 'ramo', 'tesoro']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_16,"['shoking', 'faro', 'miguel', 'juan', 'león', 'filipina', 'ayudante', 'estranjero', 'rafael', 'domingo']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_17,"['serrano', 'soberanía', 'corona', 'marto', 'golpe', 'criterio', 'pabellón', 'rojo', 'junta', 'decir']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_18,"['neo', 'constancia', 'regeneración', 'asociación', 'necesitar', 'ventaja', 'aparato', 'pensamiento', 'época', 'ilustrado']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_19,"['prusia', 'tratado', 'roma', 'rusia', 'costa', 'france', 'conde', 'niño', 'agua', 'pena']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_20,"['londres', 'francos', 'príncipe', 'soberano', 'diplomático', 'napoleón', 'marqués', 'fiesta', 'emperador', 'reina']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_21,"['josé', 'escudo', 'audiencia', 'subasta', 'agosto', 'vacante', 'juzgado', 'córdoba', 'julio', 'academia']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_22,"['proyecto', 'proposición', 'señor', 'ministro', 'discusión', 'ley', 'razón', 'congreso', 'contestar', 'faltar']",es,telegraph,1860-1870
,,1860-1870_telegraph_es_23,"['trigo', 'precio', 'harina', 'mercado', 'cosecha', 'arroba', 'fanego', 'aceite', 'grano', 'vender']",es,telegraph,1860-1870
,,1870-1880_telegraph_es_0,"['prusiano', 'alemán', 'francés', 'prusia', 'napoleón', 'francia', 'parís', 'metz', 'emperador', 'bazaine']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_1,"['toro', 'cédula', 'inundación', 'corrida', 'quintal', 'cupo', 'población', 'parta', 'sufrir', 'trigo']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_2,"['presupuesto', 'millón', 'congreso', 'proyecto', 'debate', 'señor', 'discurso', 'senado', 'ministro', 'tribunal']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_3,"['republicano', 'federal', 'república', 'candidatura', 'partido', 'asamblea', 'radical', 'conservador', 'revolución', 'progresista']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_4,"['josé', 'pedro', 'manuel', 'antonio', 'pérez', 'billete', 'fernandez', 'infanteer', 'francisco', 'señora']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_5,"['negro', 'blanco', 'fiesta', 'comitiva', 'balcón', 'sonido', 'adornado', 'vestido', 'dama', 'calle']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_6,"['católico', 'roma', 'época', 'papa', 'español', 'diario', 'obispo', 'contestación', 'italiano', 'escribir']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_7,"['pesetas', 'fecha', 'pago', 'carpeta', 'audiencia', 'caja', 'conceder', 'clase', 'tesoro', 'isla']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_8,"['carlista', 'facción', 'partida', 'voluntario', 'guardia', 'coronel', 'brigadier', 'comandante', 'batallón', 'anteayer']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_9,"['vino', 'arancel', 'comercio', 'centralista', 'conservador', 'derecho', 'tratado', 'industria', 'problema', 'trabajo']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_10,"['niño', 'agua', 'kilogramo', 'escuela', 'metro', 'ciencia', 'edad', 'piedra', 'viento', 'fábrica']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_11,"['frasco', 'farmacia', 'afección', 'botica', 'pildora', 'estómago', 'dolor', 'enfermedad', 'jarabe', 'pontejo']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_12,"['ruiz', 'distrito', 'elector', 'comité', 'diputado', 'reunión', 'candidato', 'sr', 'elección', 'junta']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_13,"['ruso', 'turco', 'rusia', 'cánova', 'conde', 'turquía', 'posado', 'corresponsal', 'agencia', 'emperador']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_14,"['patria', 'suelto', 'decir', 'ejemplo', 'querer', 'venir', 'elemento', 'espíritu', 'siquiera', 'suceder']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_15,"['historia', 'dio', 'amor', 'mundo', 'ojo', 'tierra', 'suerte', 'mano', 'color', 'calderón']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_16,"['teatro', 'escena', 'artista', 'drama', 'circo', 'autor', 'obra', 'comedia', 'espectáculo', 'poeta']",es,telegraph,1870-1880
,,1870-1880_telegraph_es_17,"['fuego', 'caballo', 'tropa', 'enemigo', 'soldado', 'herido', 'carlista', 'fuerte', 'batería', 'posición']",es,telegraph,1870-1880
,,1880-1890_telegraph_es_0,"['tren', 'puente', 'agua', 'metro', 'incendio', 'estación', 'fuego', 'máquina', 'catástrofe', 'lluvia']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_1,"['ministro', 'señor', 'mayoría', 'partido', 'sesión', 'debate', 'proyecto', 'ministerial', 'cámara', 'discurso']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_2,"['josé', 'ídem', 'calle', 'manuel', 'antonio', 'juan', 'guardia', 'distrito', 'herida', 'detenido']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_3,"['teatro', 'mujer', 'escena', 'señora', 'actor', 'joven', 'cara', 'maestro', 'niña', 'autor']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_4,"['alemania', 'emperador', 'moro', 'escuadra', 'costa', 'españa', 'plan', 'brasil', 'ferrocarril', 'isla']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_5,"['buque', 'procesado', 'arsenal', 'vapor', 'borel', 'bordo', 'peral', 'hijo', 'alumno', 'submarino']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_6,"['época', 'idea', 'patria', 'siglo', 'ciencia', 'cosa', 'hombre', 'país', 'historia', 'ejemplo']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_7,"['cuba', 'ayer', 'decreto', 'comisión', 'sr', 'junta', 'nombrar', 'general', 'celebrar', 'gobernador']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_8,"['exterior', 'canal', 'túnez', 'consolidado', 'juez', 'sugeto', 'julio', 'orar', 'sebastiar', 'almería']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_9,"['vino', 'obrero', 'comercio', 'producción', 'riqueza', 'industria', 'mercado', 'bélgica', 'tratado', 'emplear']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_10,"['toro', 'torear', 'volapié', 'palo', 'diestro', 'matador', 'corrida', 'cuartear', 'caballo', 'quit']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_11,"['árabe', 'comitiva', 'tierra', 'familia', 'ver él', 'perro', 'compatriota', 'emigrante', 'dio', 'raro']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_12,"['ojo', 'padre', 'marido', 'mujer', 'cielo', 'negro', 'pobre', 'santo', 'amor', 'perro']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_13,"['préstamo', 'revisión', 'dolor', 'gobierao', 'paro', 'tabaco', 'economía', 'militar', 'venta', 'higinia']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_14,"['mano', 'recuerdo', 'perder', 'antiguo', 'pueblo', 'entusiasmo', 'soler', 'españa', 'dudar', 'inmenso']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_15,"['anarquista', 'piano', 'doctor', 'boet', 'música', 'baño', 'portugués', 'revista', 'precio', 'profesor']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_16,"['cólera', 'epidemia', 'invasión', 'defunción', 'médico', 'pueblo', 'sanitario', 'hospital', 'doctor', 'marsella']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_17,"['condesa', 'dama', 'arte', 'blanco', 'duquesa', 'poeta', 'poesía', 'libro', 'vestido', 'drama']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_18,"['republicano', 'partido', 'unión', 'castelar', 'república', 'político', 'conservador', 'elección', 'manifestación', 'monarquía']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_19,"['francés', 'francia', 'parís', 'tropa', 'inglés', 'egipto', 'potencia', 'inglaterra', 'suceso', 'telegrama']",es,telegraph,1880-1890
,,1880-1890_telegraph_es_20,"['pesetas', 'millón', 'servicio', 'gasto', 'económico', 'impuesto', 'producto', 'empresa', 'administración', 'correspondencia']",es,telegraph,1880-1890
,,1890-1900_telegraph_es_0,"['dreyfus', 'repatriado', 'boers', 'peste', 'oporto', 'labori', 'transvaal', 'inglés', 'esterhazy', 'ladysmith']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_1,"['vida', 'siglo', 'hombre', 'corazón', 'dio', 'amor', 'alma', 'ojo', 'mundo', 'escribir']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_2,"['decreto', 'pesetas', 'clase', 'cantidad', 'banco', 'enseñanza', 'expediente', 'alcalde', 'millón', 'pago']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_3,"['cadáver', 'procesado', 'crimen', 'fiscal', 'delito', 'jurado', 'juez', 'duquesa', 'mujer', 'padre']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_4,"['teatro', 'artista', 'señora', 'baile', 'fiesta', 'señorita', 'marquesa', 'maestro', 'color', 'jardín']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_5,"['españa', 'nación', 'francia', 'gobierno', 'inglaterra', 'obrero', 'nacional', 'situación', 'político', 'país']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_6,"['tren', 'agua', 'invasión', 'viajero', 'portugués', 'portugal', 'cólera', 'defunción', 'epidemia', 'incendio']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_7,"['josé', 'manuel', 'juan', 'garcía', 'francisco', 'antonio', 'fernández', 'lópez', 'rodríguez', 'pérez']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_8,"['toro', 'corrida', 'estocada', 'torear', 'caballo', 'matar', 'vara', 'torero', 'guerrita', 'pinchazo']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_9,"['sobro', 'entro', 'callo', 'sebastiar', 'tardo', 'poro', 'herida', 'peral', 'vino', 'ropa']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_10,"['moro', 'melilla', 'anarquista', 'obrero', 'kabila', 'sultán', 'paro', 'huelga', 'bomba', 'hacar']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_11,"['republicano', 'candidato', 'elección', 'liberal', 'conservador', 'electoral', 'adicto', 'candidatura', 'castelar', 'distrito']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_12,"['barco', 'cuba', 'unidos', 'escuadra', 'manila', 'insurrecto', 'buque', 'soldado', 'crucero', 'boer']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_13,"['ídem', 'cuba', 'batallón', 'regimiento', 'general', 'maceo', 'cánova', 'coronel', 'sorteo', 'weyler']",es,telegraph,1890-1900
,,1890-1900_telegraph_es_14,"['proyecto', 'presupuesto', 'sesión', 'congreso', 'cámara', 'debate', 'proposición', 'dictamen', 'discusión', 'minoría']",es,telegraph,1890-1900
,,1900-1910_telegraph_es_0,"['tánger', 'sultán', 'marruecos', 'marroquí', 'casablanca', 'moro', 'kabila', 'muley', 'cardenal', 'papa']",es,telegraph,1900-1910
,,1900-1910_telegraph_es_1,"['scott', 'emulsión', 'farmacia', 'pta', 'pildora', 'jubileo', 'pink', 'estómago', 'curar', 'venta']",es,telegraph,1900-1910
,,1900-1910_telegraph_es_2,"['japonés', 'boer', 'ruso', 'boers', 'chino', 'inglés', 'londres', 'lord', 'arturo', 'petersburgo']",es,telegraph,1900-1910
,,1900-1910_telegraph_es_3,"['artista', 'ópera', 'premio', 'concierto', 'teatro', 'artístico', 'orquesta', 'arte', 'precioso', 'señorita']",es,telegraph,1900-1910
,,1900-1910_telegraph_es_4,"['solidario', 'maura', 'catalán', 'cataluña', 'solidaridad', 'liberal', 'moret', 'cambar', 'ortega', 'blasco']",es,telegraph,1900-1910
,,1900-1910_telegraph_es_5,"['ídem', 'predicar', 'santo', 'banco', 'santa', 'serie', 'sermón', 'iglesia', 'rosario', 'interior']",es,telegraph,1900-1910
,,1900-1910_telegraph_es_6,"['sebastián', 'reina', 'príncipe', 'automóvil', 'alfonso', 'banda', 'hotel', 'rey', 'bandera', 'princesa']",es,telegraph,1900-1910
,,1900-1910_telegraph_es_7,"['moneda', 'canje', 'hugo', 'carnaval', 'thaw', 'duro', 'liar', 'renard', 'corno', 'ojo']",es,telegraph,1900-1910
,,1900-1910_telegraph_es_8,"['esposo', 'silencio', 'morir', 'mujer', 'lanzar', 'correr', 'ruido', 'revolución', 'amor', 'papel']",es,telegraph,1900-1910
,,1900-1910_telegraph_es_9,"['republicano', 'elección', 'candidato', 'carlista', 'liberal', 'electoral', 'partido', 'socialista', 'meeting', 'católico']",es,telegraph,1900-1910
,,1900-1910_telegraph_es_10,"['presupuesto', 'impuesto', 'gasto', 'reforma', 'alcohol', 'millón', 'aumento', 'hacienda', 'agrícola', 'agricultura']",es,telegraph,1900-1910
,,1900-1910_telegraph_es_11,"['fiscal', 'procesado', 'delito', 'testigo', 'tribunal', 'declaración', 'jurado', 'crimen', 'proceso', 'defensor']",es,telegraph,1900-1910
,,1900-1910_telegraph_es_12,"['industria', 'acción', 'procedimiento', 'desarrollo', 'gasset', 'opinión', 'ley', 'ventaja', 'económico', 'esfuerzo']",es,telegraph,1900-1910
